productId;productReference;link;itemId;imageUrl
529433;35.09.0834;https://marciamello.vtexcommercestable.com.br/vestido-aberto-frente-lucy-35-09-0834/p;556327;https://marciamello.vteximg.com.br/arquivos/ids/172004/35090834.04_1.jpg?v=636219946247430000
529967;35.09.0653;https://marciamello.vtexcommercestable.com.br/vestido-aberturas-laterais-35-09-0653/p;562323;https://marciamello.vteximg.com.br/arquivos/ids/175371/35090653.07_01.jpg?v=636666691732470000
529762;35.09.0841;https://marciamello.vtexcommercestable.com.br/vestido-alcas-decote-vivian-35-09-0841/p;560238;https://marciamello.vteximg.com.br/arquivos/ids/175475/35090841.04_01.jpg?v=636666856865670000
530678;35.09.0832;https://marciamello.vtexcommercestable.com.br/vestido-alcas-e-babado-35-09-0832/p;570516;https://marciamello.vteximg.com.br/arquivos/ids/175466/35090832.02_01.jpg?v=636666787257270000
530257;35.02.0683;https://marciamello.vtexcommercestable.com.br/vestido-amarracao-na-cintura-helena-35-02-0683/p;565298;https://marciamello.vteximg.com.br/arquivos/ids/173568/35020683.216_1.jpg?v=636432333710070000
530268;35.09.1099;https://marciamello.vtexcommercestable.com.br/vestido-babados-manga-bianca-allegra-35-09-1099/p;565242;https://marciamello.vteximg.com.br/arquivos/ids/173678/35091099.02_01-copy.jpg?v=636457281895900000
530228;35.02.0684;https://marciamello.vtexcommercestable.com.br/vestido-barra-detalhes-carmelita-35-02-0684/p;566274;https://marciamello.vteximg.com.br/arquivos/ids/173722/35020684.105_01-copy.jpg?v=636457358539970000
529517;35.02.0487;https://marciamello.vtexcommercestable.com.br/vestido-barra-renda-natalia-35-02-0487/p;557173;https://marciamello.vteximg.com.br/arquivos/ids/170992/35020487.02_1.jpg?v=636262946378900000
530945;35.09.1201;https://marciamello.vtexcommercestable.com.br/vestido-bicolor-tricot-35-09-1201/p;572880;https://marciamello.vteximg.com.br/arquivos/ids/176501/35091201.01_01.jpg?v=636755648463670000
530601;35.09.1194;https://marciamello.vtexcommercestable.com.br/vestido-bluse-paloma-35-09-1194/p;569294;https://marciamello.vteximg.com.br/arquivos/ids/174993/35091194.484_1.jpg?v=636610318258630000
529516;35.02.0486;https://marciamello.vtexcommercestable.com.br/vestido-bordado-natalia-35-02-0486/p;557159;https://marciamello.vteximg.com.br/arquivos/ids/171012/35020486.jpg?v=636262952439930000
529440;35.09.0854;https://marciamello.vtexcommercestable.com.br/vestido-botoes-beatriz-35-09-0854/p;556397;https://marciamello.vteximg.com.br/arquivos/ids/171783/35090854.04_1.jpg?v=636270679913930000
530739;35.09.1197;https://marciamello.vtexcommercestable.com.br/vestido-cachequer-bruna-35-09-1197/p;571242;https://marciamello.vteximg.com.br/arquivos/ids/175834/35091197.10_01.jpg?v=636709809232370000
529957;35.09.0998;https://marciamello.vtexcommercestable.com.br/vestido-cachequer-emanuele-35-09-0998/p;562235;https://marciamello.vteximg.com.br/arquivos/ids/172359/35090998.259_1.jpg?v=636286269655630000
530715;01.02.1006;https://marciamello.vtexcommercestable.com.br/vestido-cachequer-listrado-01-02-1006/p;571070;https://marciamello.vteximg.com.br/arquivos/ids/175670/01021006.105_01.jpg?v=636706182560430000
529528;35.01.0481;https://marciamello.vtexcommercestable.com.br/vestido-cachequer-nicole-35-01-0481/p;557387;https://marciamello.vteximg.com.br/arquivos/ids/171678/35010481.04_01.jpg?v=636262927707770000
530546;35.01.0745;https://marciamello.vtexcommercestable.com.br/vestido-cinto-bordado-sf-35-01-0745/p;568659;https://marciamello.vteximg.com.br/arquivos/ids/174767/35010745.78_01.jpg?v=636592184577730000
530704;35.02.0778;https://marciamello.vtexcommercestable.com.br/vestido-com-abertura-nos-ombros-35-02-0778/p;570919;https://marciamello.vteximg.com.br/arquivos/ids/175649/35020778.10_01.jpg?v=636703722324470000
530768;35.02.0767;https://marciamello.vtexcommercestable.com.br/vestido-com-amarracao-no-pescoco-35-02-0767/p;571461;https://marciamello.vteximg.com.br/arquivos/ids/175976/35020767.10_01.jpg?v=636721747493500000
529999;35.01.0583;https://marciamello.vtexcommercestable.com.br/vestido-com-babados-35-01-0583/p;562726;https://marciamello.vteximg.com.br/arquivos/ids/172438/35010583.16_1.jpg?v=636293392530300000
529998;35.01.0582;https://marciamello.vtexcommercestable.com.br/vestido-com-botoes-35-01-0582/p;562719;https://marciamello.vteximg.com.br/arquivos/ids/172434/35010582.135_1.jpg?v=636293383346530000
530769;35.02.0768;https://marciamello.vtexcommercestable.com.br/vestido-com-botoes-frontais-listrado-35-02-0768/p;571475;https://marciamello.vteximg.com.br/arquivos/ids/175979/35020768.206_01.jpg?v=636721750786600000
530859;35.02.0800;https://marciamello.vtexcommercestable.com.br/vestido-com-dec--v-e-abert--mangas-35-02-0800/p;572196;https://marciamello.vteximg.com.br/arquivos/ids/176339/35020800.217_01.jpg?v=636740971268730000
530086;35.01.0561;https://marciamello.vtexcommercestable.com.br/vestido-com-faixa-lynwood-35-01-0561/p;563514;https://marciamello.vteximg.com.br/arquivos/ids/173149/35010561.220_1c.jpg?v=636390088627630000
530764;35.02.0750;https://marciamello.vtexcommercestable.com.br/vestido-com-fivela-35-02-0750/p;571412;https://marciamello.vteximg.com.br/arquivos/ids/175958/35020750.105_01.jpg?v=636717516442800000
529980;35.05.0046;https://marciamello.vtexcommercestable.com.br/vestido-com-gola-35-05-0046/p;562516;https://marciamello.vteximg.com.br/arquivos/ids/172334/35050046.02_1--5-_1.jpg?v=636281999096770000
